SKU;Producto;Fecha;TipoOperacion;Entrada;Salida;Saldo;Documento;Mes
101421;Polo M/C Gris Acero 175 T/S;2026-08-21;99;0.0;1.0;197.0;00 0000003390;2026-08
1070526;Micropolar Basico ML Hombre Negro T/XXXL;2026-08-21;99;0.0;30.0;35.0;00 0000003381;2026-08
1080944;Pantalón Docker Flex - Teflon Hombre Beige T/44;2026-08-21;21;4.0;0.0;4.0;00 0000012529;2026-08
1080946;Pantalón Docker Flex - Teflon Hombre Beige T/46;2026-08-21;21;11.0;0.0;11.0;00 0000012529;2026-08
1080948;Pantalón Docker Flex - Teflon Hombre Beige T/48;2026-08-21;21;1.0;0.0;58.0;00 0000005667;2026-08
1080952;Pantalón Docker Flex - Teflon Hombre Beige T/52;2026-08-21;21;9.0;0.0;9.0;00 0000012529;2026-08
11001402;CHAQUETA CERVINO SPANDEX TERMICO MUJER GRIS ACERO T/M;2026-08-21;99;0.0;2.0;73.0;00 0000003390;2026-08
1100425;Cargo Poplin Marino T/XXL;2026-08-21;11;0.0;20.0;429.0;00 0000138160;2026-08
1100426;Cargo Poplin Marino T/XXXL;2026-08-21;21;17.0;0.0;48.0;00 0000005669;2026-08
1100426;Cargo Poplin Marino T/XXXL;2026-08-21;99;0.0;28.0;20.0;00 0000003385;2026-08
1100426;Cargo Poplin Marino T/XXXL;2026-08-21;11;0.0;20.0;0.0;00 0000138160;2026-08
11011402;CHAQUETA CERVINO SPANDEX TERMICO HOMBRE GRIS ACERO T/M;2026-08-21;99;0.0;2.0;83.0;00 0000003390;2026-08
11011403;CHAQUETA CERVINO SPANDEX TERMICO HOMBRE GRIS ACERO T/L;2026-08-21;99;0.0;2.0;15.0;00 0000003390;2026-08
110122;Polo M/L Blanco 175 T/M;2026-08-21;99;0.0;3.0;221.0;00 0000118375;2026-08
110123;Polo M/L Blanco 175 T/L;2026-08-21;99;0.0;3.0;397.0;00 0000118375;2026-08
110124;Polo M/L Blanco 175 T/XL;2026-08-21;99;0.0;3.0;330.0;00 0000118375;2026-08
110125;Polo M/L Blanco 175 T/XXL;2026-08-21;99;0.0;3.0;582.0;00 0000118375;2026-08
110323;Polo M/L Rojo 175 T/L;2026-08-21;99;0.0;20.0;383.0;00 0000003389;2026-08
110324;Polo M/L Rojo 175 T/XL;2026-08-21;99;0.0;30.0;304.0;00 0000003389;2026-08
110421;Polo M/L Marino 175 T/S;2026-08-21;99;0.0;30.0;1184.0;00 0000003388;2026-08
110421;Polo M/L Marino 175 T/S;2026-08-21;99;0.0;100.0;1084.0;00 0000003393;2026-08
110422;Polo M/L Marino 175 T/M;2026-08-21;99;0.0;40.0;2712.0;00 0000003387;2026-08
110422;Polo M/L Marino 175 T/M;2026-08-21;99;0.0;60.0;2652.0;00 0000003388;2026-08
110422;Polo M/L Marino 175 T/M;2026-08-21;99;0.0;100.0;2552.0;00 0000003393;2026-08
110423;Polo M/L Marino 175 T/L;2026-08-21;99;0.0;40.0;3883.0;00 0000003387;2026-08
110423;Polo M/L Marino 175 T/L;2026-08-21;99;0.0;140.0;3743.0;00 0000003388;2026-08
110424;Polo M/L Marino 175 T/XL;2026-08-21;99;0.0;40.0;1377.0;00 0000003387;2026-08
110424;Polo M/L Marino 175 T/XL;2026-08-21;99;0.0;50.0;1327.0;00 0000003393;2026-08
110425;Polo M/L Marino 175 T/XXL;2026-08-21;99;0.0;50.0;768.0;00 0000003388;2026-08
110426;Polo M/L Marino 175 T/XXXL;2026-08-21;99;0.0;4.0;158.0;00 0000003389;2026-08
110426;Polo M/L Marino 175 T/XXXL;2026-08-21;99;0.0;30.0;128.0;00 0000003389;2026-08
110622;Polo M/L Amarillo 175 T/M;2026-08-21;99;9.0;0.0;107.0;00 0000003313;2026-08
110622;Polo M/L Amarillo 175 T/M;2026-08-21;99;0.0;4.0;103.0;00 0000003381;2026-08
110623;Polo M/L Amarillo 175 T/L;2026-08-21;99;0.0;4.0;182.0;00 0000003381;2026-08
1150527;Pantalón Cargo Negro T/XXXXL;2026-08-21;99;0.0;10.0;29.0;00 0000118364;2026-08
1153425;Pantalón Cargo Gabardina Azul/Am. Flúor T/XXL;2026-08-21;99;0.0;5.0;145.0;00 0000118339;2026-08
1160423;PANTALON CARGO GAB.80% 20% C/CINTA REFLECTANTE AZUL;2026-08-21;11;0.0;50.0;149.0;00 0000138160;2026-08
1170422;Pantalon Cargo Gabardina Forro Polar Azul Marino T/M;2026-08-21;99;0.0;10.0;158.0;00 0000118345;2026-08
1170423;Pantalon Cargo Gabardina Forro Polar Azul Marino T/L;2026-08-21;99;0.0;2.0;208.0;00 0000118319;2026-08
1170423;Pantalon Cargo Gabardina Forro Polar Azul Marino T/L;2026-08-21;99;0.0;4.0;204.0;00 0000118345;2026-08
1170424;Pantalon Cargo Gabardina Forro Polar Azul Marino T/XL;2026-08-21;99;0.0;1.0;267.0;00 0000118319;2026-08
1170424;Pantalon Cargo Gabardina Forro Polar Azul Marino T/XL;2026-08-21;99;0.0;9.0;258.0;00 0000118345;2026-08
1170425;Pantalon Cargo Gabardina Forro Polar Azul Marino T/XXL;2026-08-21;99;0.0;4.0;127.0;00 0000118345;2026-08
1200326;Geologo Poplin Rojo T/XXXL;2026-08-21;99;0.0;3.0;37.0;00 0000003389;2026-08
1200421;Geologo Poplin Marino T/S;2026-08-21;99;0.0;4.0;49.0;00 0000118333;2026-08
1200422;Geologo Poplin Marino T/M;2026-08-21;99;0.0;7.0;606.0;00 0000118333;2026-08
1200423;Geologo Poplin Marino T/L;2026-08-21;99;0.0;5.0;705.0;00 0000118333;2026-08
1200424;Geologo Poplin Marino T/XL;2026-08-21;99;0.0;4.0;583.0;00 0000118333;2026-08
1200522;Geologo Poplin Negro T/M;2026-08-21;99;0.0;1.0;197.0;00 0000118387;2026-08
1200523;Geologo Poplin Negro T/L;2026-08-21;99;0.0;1.0;140.0;00 0000003396;2026-08
1200523;Geologo Poplin Negro T/L;2026-08-21;99;0.0;3.0;137.0;00 0000118387;2026-08
1200524;Geologo Poplin Negro T/XL;2026-08-21;99;0.0;1.0;73.0;00 0000118387;2026-08
1201024;Geologo Poplin Naranjo T/XL;2026-08-21;99;0.0;18.0;487.0;00 0000003398;2026-08
1201026;Geologo Poplin Naranjo T/XXXL;2026-08-21;11;0.0;2.0;4.0;00 0000005664;2026-08
1210321;Geologo Gabardina Rojo T/S;2026-08-21;99;0.0;2.0;184.0;00 0000118354;2026-08
1210323;Geologo Gabardina Rojo T/L;2026-08-21;99;0.0;3.0;393.0;00 0000118332;2026-08
1210323;Geologo Gabardina Rojo T/L;2026-08-21;99;0.0;2.0;391.0;00 0000118354;2026-08
1210323;Geologo Gabardina Rojo T/L;2026-08-21;99;0.0;10.0;381.0;00 0000118382;2026-08
1210324;Geologo Gabardina Rojo T/XL;2026-08-21;99;0.0;3.0;332.0;00 0000118332;2026-08
1210324;Geologo Gabardina Rojo T/XL;2026-08-21;99;0.0;4.0;328.0;00 0000118354;2026-08
1210324;Geologo Gabardina Rojo T/XL;2026-08-21;99;0.0;10.0;318.0;00 0000118382;2026-08
1210325;Geologo Gabardina Rojo T/XXL;2026-08-21;99;0.0;1.0;145.0;00 0000118332;2026-08
1210325;Geologo Gabardina Rojo T/XXL;2026-08-21;99;0.0;1.0;144.0;00 0000118354;2026-08
1210325;Geologo Gabardina Rojo T/XXL;2026-08-21;99;0.0;10.0;134.0;00 0000118382;2026-08
1210423;Geologo Gabardina Marino T/L;2026-08-21;21;10.0;0.0;10.0;00 0000012528;2026-08
1223321;CHALECO GEOLOGO GUARDIA DECRETO D867 ROJO ALTAVISIBILIDAD;2026-08-21;99;0.0;4.0;33.0;00 0000118349;2026-08
1223322;CHALECO GEOLOGO GUARDIA DECRETO D867 ROJO ALTAVISIBILIDAD;2026-08-21;99;0.0;5.0;53.0;00 0000118349;2026-08
1223323;CHALECO GEOLOGO GUARDIA DECRETO D867 ROJO ALTA VISIBILIDAD;2026-08-21;99;0.0;13.0;98.0;00 0000118349;2026-08
1223324;CHALECO GEOLOGO GUARDIA DECRETO D867 ROJO ALTA VISIBILIDAD;2026-08-21;99;0.0;10.0;41.0;00 0000118349;2026-08
1223325;CHALECO GEOLOGO GUARDIA DECRETO D867 ROJO ALTA VISIBILIDAD;2026-08-21;99;0.0;2.0;26.0;00 0000118349;2026-08
13020404;MICROPOLAR LEMÁN C/APLICACIÓN HOMBRE AZUL MARINO T/XL;2026-08-21;99;0.0;1.0;20.0;00 0000003380;2026-08
13020406;MICROPOLAR LEMÁN C/APLICACIÓN HOMBRE AZUL MARINO T/XXXL;2026-08-21;99;0.0;1.0;11.0;00 0000003089;2026-08
13021402;MICROPOLAR LEMÁN C/APLICACIÓN HOMBRE GRIS ACERO T/M;2026-08-21;99;0.0;1.0;32.0;00 0000003380;2026-08
13021403;MICROPOLAR LEMÁN C/APLICACIÓN HOMBRE GRIS ACERO T/L;2026-08-21;99;0.0;1.0;18.0;00 0000003380;2026-08
13040404;MICROPOLAR BOLSENA RESPIRABLE HOMBRE AZUL MARINO T/XL;2026-08-21;99;0.0;1.0;0.0;00 0000118348;2026-08
1320421;Overol Gabardina C/R Marino T/S;2026-08-21;99;0.0;1.0;122.0;00 0000118360;2026-08
1320422;Overol Gabardina C/R Marino T/M;2026-08-21;99;0.0;50.0;274.0;00 0000003382;2026-08
1321022;Overol Gabardina C/R Naranjo T/M;2026-08-21;99;0.0;2.0;274.0;00 0000003400;2026-08
1380523;Primera Capa Negro T/L;2026-08-21;99;0.0;2.0;344.0;00 0000118319;2026-08
1380524;Primera Capa Negro T/XL;2026-08-21;99;0.0;1.0;241.0;00 0000118319;2026-08
1390425;Pantalon Oxford Termico T/XXL;2026-08-21;11;0.0;10.0;13.0;00 0000138160;2026-08
1480254;Pantalón Hombre Outdoor Spandex Ripstop Grey T/XL;2026-08-21;99;0.0;1.0;135.0;00 0000118341;2026-08
1480451;Pantalón Hombre Outdoor Ripstop Spandex Azul Marino T/S;2026-08-21;99;0.0;10.0;111.0;00 0000118347;2026-08
1480452;Pantalón Hombre Outdoor Ripstop Spandex Azul Marino T/M;2026-08-21;99;0.0;73.0;267.0;00 0000118347;2026-08
1480452;Pantalón Hombre Outdoor Ripstop Spandex Azul Marino T/M;2026-08-21;99;0.0;6.0;261.0;00 0000118346;2026-08
1480453;Pantalón Hombre Outdoor Ripstop Spandex Azul Marino T/L;2026-08-21;99;0.0;101.0;89.0;00 0000118347;2026-08
1480453;Pantalón Hombre Outdoor Ripstop Spandex Azul Marino T/L;2026-08-21;99;0.0;30.0;59.0;00 0000118346;2026-08
1480454;Pantalón Hombre Outdoor Ripstop Spandex Azul Marino T/XL;2026-08-21;99;0.0;97.0;279.0;00 0000118347;2026-08
1480454;Pantalón Hombre Outdoor Ripstop Spandex Azul Marino T/XL;2026-08-21;99;0.0;27.0;252.0;00 0000118346;2026-08
1480455;Pantalón Hombre Outdoor Ripstop Spandex Azul Marino T/XXL;2026-08-21;99;0.0;33.0;123.0;00 0000118347;2026-08
1480455;Pantalón Hombre Outdoor Ripstop Spandex Azul Marino T/XXL;2026-08-21;99;0.0;36.0;87.0;00 0000118346;2026-08
1480456;Pantalón Hombre Outdoor Ripstop Spandex Azul Marino T/XXXL;2026-08-21;99;0.0;8.0;36.0;00 0000118347;2026-08
1480456;Pantalón Hombre Outdoor Ripstop Spandex Azul Marino T/XXXL;2026-08-21;99;0.0;9.0;27.0;00 0000118346;2026-08
1490452;Pantalón Mujer Outdoor Spandex Ripstop Azul Marino T/M;2026-08-21;99;0.0;2.0;2.0;00 0000118346;2026-08
1490453;Pantalón Mujer Outdoor Spandex Ripstop Azul Marino T/L;2026-08-21;99;0.0;1.0;58.0;00 0000003398;2026-08
1490953;Pantalón Mujer Outdoor Spandex Ripstop Beige T/L;2026-08-21;99;0.0;1.0;96.0;00 0000003398;2026-08
1500440;Jeans Hombre Marino T/40;2026-08-21;99;0.0;6.0;198.0;00 0000118357;2026-08
1500448;Jeans Hombre Marino T/48;2026-08-21;99;0.0;3.0;1665.0;00 0000118357;2026-08
1500448;Jeans Hombre Marino T/48;2026-08-21;99;0.0;1.0;1664.0;00 0000003402;2026-08
1500452;Jeans Hombre Marino T/52;2026-08-21;99;0.0;3.0;396.0;00 0000118357;2026-08
1500452;Jeans Hombre Marino T/52;2026-08-21;99;0.0;1.0;395.0;00 0000003402;2026-08
1500454;Jeans Hombre Marino T/54;2026-08-21;99;0.0;4.0;278.0;00 0000003403;2026-08
1500456;Jeans Hombre Marino T/56;2026-08-21;99;0.0;1.0;57.0;00 0000003403;2026-08
15013401;POLERA KATLA POLO 360° ALTA VISIBILIDAD UNISEX BICOLOR;2026-08-21;99;0.0;20.0;14.0;00 0000003389;2026-08
15013404;POLERA KATLA POLO 360° ALTA VISIBILIDAD UNISEX BICOLOR;2026-08-21;99;0.0;48.0;69.0;00 0000003389;2026-08
15013406;POLERA KATLA POLO 360° ALTA VISIBILIDAD UNISEX BICOLOR;2026-08-21;99;0.0;10.0;6.0;00 0000003389;2026-08
15014002;POLERA KATLA POLO 360° ALTA VISIBILIDAD UNISEX BICOLOR;2026-08-21;21;25.0;0.0;30.0;00 0000012528;2026-08
15014003;POLERA KATLA POLO 360° ALTA VISIBILIDAD UNISEX BICOLOR;2026-08-21;99;0.0;1.0;18.0;00 0000118321;2026-08
15054004;MARITEX POLERA C.REDONDO 360° ALTA VISIBILIDAD UNISEX;2026-08-21;21;177.0;0.0;199.0;00 0000005665;2026-08
15054004;MARITEX POLERA C.REDONDO 360° ALTA VISIBILIDAD UNISEX;2026-08-21;99;10.0;0.0;209.0;00 0000003313;2026-08
1510446;Jeans Mujer Marino T/46;2026-08-21;99;8.0;0.0;84.0;00 007531;2026-08
1510446;Jeans Mujer Marino T/46;2026-08-21;99;0.0;3.0;81.0;00 0000118357;2026-08
1510448;Jeans Mujer Marino T/48;2026-08-21;99;2.0;0.0;4.0;00 007531;2026-08
1510448;Jeans Mujer Marino T/48;2026-08-21;99;0.0;2.0;2.0;00 0000118357;2026-08
1510450;Jeans Mujer Marino T/50;2026-08-21;21;9.0;0.0;11.0;00 0000012528;2026-08
1510450;Jeans Mujer Marino T/50;2026-08-21;99;0.0;2.0;9.0;00 0000118371;2026-08
1600124;Cotona Blanco T/XL;2026-08-21;99;0.0;10.0;0.0;00 0000118351;2026-08
1700124;Delantal Blanco T/XL;2026-08-21;99;0.0;2.0;55.0;00 0000118371;2026-08
17013506;CAMISA CRETA STRETCH ANTIBACTERIAL TEFLON HOMBRE VERDE;2026-08-21;99;0.0;1.0;41.0;00 0000118320;2026-08
17020702;BLUSA SANTORINI STRETCH ANTIBACTERIAL MUJER AZUL REY T/M;2026-08-21;99;0.0;2.0;66.0;00 0000003399;2026-08
17030703;CAMISA SANTORINI STRETCH ANTIBACTERIAL HOMBRE AZUL REY T/L;2026-08-21;99;0.0;2.0;192.0;00 0000003399;2026-08
1800244;Docker Vestir Hombre Gris T/44;2026-08-21;21;1.0;0.0;60.0;00 0000005666;2026-08
18030402;PANTALON DANUBIO TERMICO HOMBRE AZUL MARINO T/M;2026-08-21;99;0.0;2.0;21.0;00 0000118327;2026-08
18031402;PANTALON DANUBIO TERMICO HOMBRE GRIS ACERO T/M;2026-08-21;99;0.0;1.0;42.0;00 0000003090;2026-08
1840462;Pantalon Alta Resistencia Premium Azul Marino T/M;2026-08-21;21;20.0;0.0;20.0;00 0000012522;2026-08
1840462;Pantalon Alta Resistencia Premium Azul Marino T/M;2026-08-21;99;0.0;4.0;16.0;00 0000118368;2026-08
1840463;Pantalon Alta Resistencia Premium Azul Marino T/L;2026-08-21;99;0.0;5.0;46.0;00 0000118326;2026-08
1840464;Pantalon Alta Resistencia Premium Azul Marino T/XL;2026-08-21;99;0.0;6.0;19.0;00 0000118326;2026-08
1840465;Pantalon Alta Resistencia Premium Azul Marino T/XXL;2026-08-21;99;0.0;17.0;6.0;00 0000118326;2026-08
1850254;Docker Cargo Hombre Gris T/54;2026-08-21;11;0.0;15.0;76.0;00 0000011651;2026-08
1850446;Docker Cargo Hombre Marino T/46;2026-08-21;99;0.0;10.0;355.0;00 0000118335;2026-08
1850448;Docker Cargo Hombre Marino T/48;2026-08-21;99;0.0;10.0;354.0;00 0000118335;2026-08
1850450;Docker Cargo Hombre Marino T/50;2026-08-21;99;0.0;10.0;218.0;00 0000118335;2026-08
1850544;Docker Cargo Hombre Negro T/44;2026-08-21;99;0.0;3.0;222.0;00 0000118349;2026-08
1850546;Docker Cargo Hombre Negro T/46;2026-08-21;99;0.0;5.0;137.0;00 0000118349;2026-08
1850548;Docker Cargo Hombre Negro T/48;2026-08-21;99;0.0;11.0;336.0;00 0000118349;2026-08
1850550;Docker Cargo Hombre Negro T/50;2026-08-21;99;0.0;9.0;177.0;00 0000118349;2026-08
1850552;Docker Cargo Hombre Negro T/52;2026-08-21;99;0.0;3.0;138.0;00 0000118349;2026-08
19003401;SOFTSHELL ETNA 360° BICOLOR ALTA VISIBILIDAD UNISEX AZ/AMA T/S;2026-08-21;99;0.0;2.0;40.0;00 0000118388;2026-08
19003403;SOFTSHELL ETNA 360° BICOLOR ALTA VISIBILIDAD UNISEX AZ/AMA T/L;2026-08-21;99;0.0;2.0;193.0;00 0000118388;2026-08
19003406;SOFTSHELL ETNA 360° BICOLOR ALTA VISIBILIDAD UNISEX AZ/AMA;2026-08-21;99;0.0;4.0;1.0;00 0000118369;2026-08
1961422;Pantalón Cargo Alta Resistencia Hombre Gris Acero T/M;2026-08-21;99;0.0;3.0;1734.0;00 0000118334;2026-08
1961422;Pantalón Cargo Alta Resistencia Hombre Gris Acero T/M;2026-08-21;99;0.0;2.0;1732.0;00 0000118366;2026-08
1980463;Pantalón Cargo Alta Resistencia Ripstop Spandex Azul Marino T/L;2026-08-21;21;2.0;0.0;310.0;00 0000005666;2026-08
1980463;Pantalón Cargo Alta Resistencia Ripstop Spandex Azul Marino T/L;2026-08-21;99;0.0;1.0;309.0;00 0000118358;2026-08
200412;Pique Hombre M/C Marino 60/40 T/M;2026-08-21;99;0.0;1.0;1110.0;00 0000118324;2026-08
200413;Pique Hombre M/C Marino 60/40 T/L;2026-08-21;99;0.0;4.0;1184.0;00 0000118324;2026-08
200414;Pique Hombre M/C Marino 60/40 T/XL;2026-08-21;99;0.0;2.0;807.0;00 0000118324;2026-08
200415;Pique Hombre M/C Marino 60/40 T/XXL;2026-08-21;99;0.0;2.0;544.0;00 0000118324;2026-08
200417;Pique Hombre M/C Marino 60/40 T/XXXXL;2026-08-21;99;0.0;1.0;85.0;00 0000118324;2026-08
200422;Pique Hombre M/C Marino 230 T/M;2026-08-21;99;0.0;6.0;312.0;00 0000118356;2026-08
200423;Pique Hombre M/C Marino 230 T/L;2026-08-21;99;0.0;8.0;336.0;00 0000118356;2026-08
200424;Pique Hombre M/C Marino 230 T/XL;2026-08-21;99;0.0;9.0;230.0;00 0000118356;2026-08
200425;Pique Hombre M/C Marino 230 T/XXL;2026-08-21;99;0.0;3.0;137.0;00 0000118356;2026-08
200426;Pique Hombre M/C Marino 230 T/XXXL;2026-08-21;99;0.0;3.0;273.0;00 0000118356;2026-08
200522;Pique Hombre M/C Negro 230 T/M;2026-08-21;99;0.0;2.0;319.0;00 0000118337;2026-08
200522;Pique Hombre M/C Negro 230 T/M;2026-08-21;11;0.0;9.0;310.0;00 0000005668;2026-08
200523;Pique Hombre M/C Negro 230 T/L;2026-08-21;11;0.0;10.0;461.0;00 0000005668;2026-08
200525;Pique Hombre M/C Negro 230 T/XXL;2026-08-21;11;0.0;1.0;587.0;00 0000005668;2026-08
200713;Pique Hombre M/C Rey 60/40 T/L;2026-08-21;21;50.0;0.0;280.0;00 0000012527;2026-08
200721;Pique Hombre M/C Rey 230 T/S;2026-08-21;99;0.0;2.0;98.0;00 0000118317;2026-08
200722;Pique Hombre M/C Rey 230 T/M;2026-08-21;99;0.0;4.0;261.0;00 0000118317;2026-08
200723;Pique Hombre M/C Rey 230 T/L;2026-08-21;99;0.0;2.0;318.0;00 0000118317;2026-08
200724;Pique Hombre M/C Rey 230 T/XL;2026-08-21;99;0.0;2.0;161.0;00 0000118317;2026-08
200923;Pique Hombre M/C Beige 230 T/L;2026-08-21;11;0.0;50.0;10.0;00 0000011650;2026-08
200924;Pique Hombre M/C Beige 230 T/XL;2026-08-21;11;0.0;40.0;6.0;00 0000011650;2026-08
200925;Pique Hombre M/C Beige 230 T/XXL;2026-08-21;11;0.0;40.0;7.0;00 0000011650;2026-08
201421;Pique Hombre M/C Gris Acero 230 T/S;2026-08-21;99;0.0;7.0;34.0;00 0000118354;2026-08
201422;Pique Hombre M/C Gris Acero 230 T/m;2026-08-21;99;0.0;10.0;174.0;00 0000118354;2026-08
201423;Pique Hombre M/C Gris Acero 230 T/L;2026-08-21;99;0.0;19.0;166.0;00 0000118354;2026-08
201424;Pique Hombre M/C Gris Acero 230 T/XL;2026-08-21;99;0.0;9.0;60.0;00 0000118354;2026-08
201425;Pique Hombre M/C Gris Acero 230 T/XXL;2026-08-21;99;0.0;2.0;127.0;00 0000118354;2026-08
210113;Pique Hombre M/L Blanco 60/40 T/L;2026-08-21;99;0.0;10.0;495.0;00 0000003399;2026-08
210213;Pique Hombre M/L Gris 60/40 T/L;2026-08-21;21;50.0;0.0;1003.0;00 0000012527;2026-08
2103123;Parka Austral Naranjo Flúor T-L;2026-08-21;99;0.0;3.0;69.0;00 0000118356;2026-08
2103125;Parka Austral Naranjo Flúor T-XXL;2026-08-21;99;0.0;1.0;55.0;00 0000118356;2026-08
2103126;Parka Austral Naranjo Flúor T-XXXL;2026-08-21;99;0.0;1.0;11.0;00 0000118356;2026-08
210411;Pique Hombre M/L Marino 60/40 T/S;2026-08-21;99;0.0;3.0;570.0;00 0000118353;2026-08
210411;Pique Hombre M/L Marino 60/40 T/S;2026-08-21;99;0.0;10.0;560.0;00 0000003398;2026-08
210412;Pique Hombre M/L Marino 60/40 T/M;2026-08-21;99;0.0;10.0;2512.0;00 0000003398;2026-08
210413;Pique Hombre M/L Marino 60/40 T/L;2026-08-21;99;0.0;20.0;2999.0;00 0000003398;2026-08
210414;Pique Hombre M/L Marino 60/40 T/XL;2026-08-21;99;0.0;5.0;1328.0;00 0000003389;2026-08
210414;Pique Hombre M/L Marino 60/40 T/XL;2026-08-21;99;0.0;10.0;1318.0;00 0000003398;2026-08
210421;Pique Hombre M/L Marino 230 T/S;2026-08-21;99;0.0;4.0;352.0;00 0000003401;2026-08
210421;Pique Hombre M/L Marino 230 T/S;2026-08-21;11;0.0;1.0;351.0;00 0000005670;2026-08
210422;Pique Hombre M/L Marino 230 T/M;2026-08-21;99;0.0;11.0;337.0;00 0000118345;2026-08
210423;Pique Hombre M/L Marino 230 T/L;2026-08-21;99;0.0;13.0;995.0;00 0000118345;2026-08
210423;Pique Hombre M/L Marino 230 T/L;2026-08-21;99;0.0;10.0;985.0;00 0000003401;2026-08
210424;Pique Hombre M/L Marino 230 T/XL;2026-08-21;99;0.0;13.0;987.0;00 0000118345;2026-08
210425;Pique Hombre M/L Marino 230 T/XXL;2026-08-21;21;7.0;0.0;192.0;00 0000005665;2026-08
210425;Pique Hombre M/L Marino 230 T/XXL;2026-08-21;99;0.0;5.0;187.0;00 0000118345;2026-08
211121;Pique Hombre M/L Celeste 230 T/S;2026-08-21;99;0.0;2.0;39.0;00 0000118353;2026-08
211423;Pique Hombre M/L Gris Acero 230 T/L;2026-08-21;99;0.0;7.0;0.0;00 0000118354;2026-08
211424;Pique Hombre M/L Gris Acero 230 T/XL;2026-08-21;99;0.0;85.0;113.0;00 0000118354;2026-08
211425;Pique Hombre M/L Gris Acero 230 T/XXL;2026-08-21;99;0.0;31.0;163.0;00 0000118354;2026-08
2134021;OVEROL CODPA 360° ANTIACIDO CANVAS BICOLOR HOMBRE TS;2026-08-21;99;0.0;26.0;276.0;00 0000003398;2026-08
2134022;OVEROL CODPA 360° ANTIACIDO CANVAS BICOLOR HOMBRE TM;2026-08-21;99;0.0;20.0;161.0;00 0000003398;2026-08
2134023;OVEROL CODPA 360° ANTIACIDO CANVAS BICOLOR HOMBRE TL;2026-08-21;99;0.0;100.0;106.0;00 0000003398;2026-08
22001;Gorro Francés Blanco;2026-08-21;99;0.0;3.0;458.0;00 0000118340;2026-08
22201;Pechera Gabardina Blanco;2026-08-21;99;0.0;1.0;324.0;00 0000118340;2026-08
22205;Pechera Gabardina Negro;2026-08-21;99;0.0;8.0;1948.0;00 0000118340;2026-08
22305;Mandil Tipo Garzon Negro;2026-08-21;99;0.0;1.0;163.0;00 0000118340;2026-08
22501;Mandil Corto Gabardina Blanco;2026-08-21;99;0.0;3.0;148.0;00 0000118340;2026-08
22505;Mandil Corto Gabardina Negro;2026-08-21;99;0.0;1.0;0.0;00 0000118340;2026-08
2260161;Chaqueta Chef Básica Blanco T/S;2026-08-21;99;0.0;2.0;399.0;00 0000118384;2026-08
2260162;Chaqueta Chef Basica Blanco T/M;2026-08-21;99;0.0;8.0;832.0;00 0000118384;2026-08
2260162;Chaqueta Chef Basica Blanco T/M;2026-08-21;99;0.0;2.0;830.0;00 0000118340;2026-08
2260163;Chaqueta Chef Basica Blanco T/L;2026-08-21;99;0.0;1.0;651.0;00 0000118340;2026-08
2260164;Chaqueta Chef Basica Blanco T/XL;2026-08-21;99;0.0;2.0;396.0;00 0000118340;2026-08
2260165;Chaqueta Chef Basica Blanco T/XXL;2026-08-21;99;0.0;1.0;184.0;00 0000118340;2026-08
2260166;Chaqueta Chef Basica Blanco T/XXXL;2026-08-21;99;0.0;1.0;48.0;00 0000118340;2026-08
2260562;Chaqueta Chef Basica Negro T/M;2026-08-21;99;0.0;3.0;274.0;00 0000118340;2026-08
2260563;Chaqueta Chef Basica Negro T/L;2026-08-21;99;0.0;4.0;216.0;00 0000118340;2026-08
2260564;Chaqueta Chef Basica Negro T/XL;2026-08-21;99;0.0;5.0;143.0;00 0000118340;2026-08
2260565;Chaqueta Chef Basica Negro T/XXL;2026-08-21;99;0.0;4.0;135.0;00 0000118340;2026-08
2260566;Chaqueta Chef Basica Negro T/XXXL;2026-08-21;99;0.0;4.0;20.0;00 0000118340;2026-08
2273653;Pantalón Pdp Negro/Blanco T/L;2026-08-21;99;0.0;1.0;300.0;00 0000118340;2026-08
2273654;Pantalón Pdp Negro/Blanco T/XL;2026-08-21;99;0.0;1.0;253.0;00 0000118340;2026-08
2273655;Pantalón Pdp Negro/Blanco T/XXL;2026-08-21;99;0.0;1.0;131.0;00 0000118340;2026-08
2280553;Pantalón Unisex Chef Gabardina Negro T/L;2026-08-21;99;0.0;2.0;180.0;00 0000118340;2026-08
2290162;Chaqueta Chef Mujer Blanco T/M;2026-08-21;99;0.0;3.0;270.0;00 0000118340;2026-08
2290163;Chaqueta Chef Mujer Blanco T/L;2026-08-21;99;0.0;4.0;214.0;00 0000118340;2026-08
2290164;Chaqueta Chef Mujer Blanco T/XL;2026-08-21;99;0.0;4.0;122.0;00 0000118340;2026-08
2290165;Chaqueta Chef Mujer Blanco T/XXL;2026-08-21;99;0.0;2.0;31.0;00 0000118340;2026-08
2290560;Chaqueta Chef Mujer Negro T/XS;2026-08-21;99;0.0;1.0;19.0;00 0000118340;2026-08
2290561;Chaqueta Chef Mujer Negro T/S;2026-08-21;99;0.0;2.0;18.0;00 0000118340;2026-08
2290562;Chaqueta Chef Mujer Negro T/M;2026-08-21;99;0.0;3.0;52.0;00 0000118340;2026-08
2290563;Chaqueta Chef Mujer Negro T/L;2026-08-21;99;0.0;3.0;131.0;00 0000118340;2026-08
2290564;Chaqueta Chef Mujer Negro T/XL;2026-08-21;99;0.0;3.0;6.0;00 0000118340;2026-08
